LicenseNumber,EntityName,DBA,BusinessLocation,City,State,ZipCode,BusinessPhone,OriginalIssueDate,ExpirationDate,LicenseType,LicenseSub-Type,BusinessDescription,PrimaryJurisdiction,CityofHenderson,CityofLasVegas,CityofNorthLasVegas,ClarkCounty,BillingAddress1,BillingAddress2,BillingCity,BillingState/Province,BillingZipCode
2021317241,JETT Gaming LLC,Terrible's Gaming,3231 Bicentennial Pkwy,Henderson,Nevada,89044,,05/24/2022,09/30/2026,Gaming,Gaming,Additional Slot Route Operator for Restricted Gaming for WSKY Bar & Grill (License 2021317240),City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2015302633,DeSimone Gaming Inc.,Railroad Pass Hotel & Casino,1500 Railroad Pass Casino Rd,Henderson,Nevada,89002,(702) 990-8660,10/01/2015,09/30/2026,Gaming,Gaming,NON-RESTRICTED GAMING,City of Henderson,Yes,No,No,No,50 S Stephanie Street,101,Henderson,NV,89012
2021315812,PKWY Las Vegas LLC,PKWY Tavern,511 W Dale Ave,Henderson,Nevada,89044,(702) 855-3916,06/30/2021,09/30/2026,Gaming,Gaming,Sell food and beverages (alcoholic and non-alcoholic) at retail to the general public.  Provide 15 gaming devices as an amenity,City of Henderson,Yes,No,No,No,7120 Rafael Ridge Wy,,Las Vegas,NV,89119
2012300451,JETT Gaming LLC,Terrible's Gaming,601 Marks St,Henderson,Nevada,89014,,02/22/2012,09/30/2026,Gaming,Gaming,Jett Gaming LLC Doing Business at Terrible's #238,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2012300448,JETT Gaming LLC,Terrible's Gaming,10530 S Eastern Ave,Henderson,Nevada,89052,,02/22/2012,09/30/2026,Gaming,Gaming,Jett Gaming LLC Doing Business at Terrible's #224,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2012300452,JETT Gaming LLC,Terrible's Gaming,1395 E Lake Mead Pkwy,Henderson,Nevada,89015,,02/22/2012,09/30/2026,Gaming,Gaming,Jett Gaming LLC Doing Business at Terrible's #274,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2017305107,JETT Gaming LLC,Terrible's Gaming,2511 Anthem Village Dr,Henderson,Nevada,89052,,08/28/2017,09/30/2026,Gaming,Gaming,Additional Slot Route Operator for Restricted Gaming @ Vons #1795,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2020314609,JETT Gaming LLC,Terrible's Gaming,3425 Volunteer Blvd,Henderson,Nevada,89052,,03/16/2021,09/30/2026,Gaming,Gaming,Slot Route Operator additional location for Terrible's #344,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
2021318059,"Slice 19 Bar and Grill, LLC",Chimera Golf Club,901 Olivia Pkwy,Henderson,Nevada,89011,,07/01/2022,09/30/2026,Gaming,Gaming,5 Slot Machines.,City of Henderson,Yes,No,No,No,901 Olivia Pkwy,,Henderson,NV,89011
2021317974,JETT Gaming LLC,Terrible's Gaming,1440 S Boulder Hwy,Henderson,Nevada,89015,,07/12/2022,09/30/2026,Gaming,Gaming,7 slot machines inside for Terrible's #391,City of Henderson,Yes,No,No,No,3440 Russell Rd,,Las Vegas,NV,89118
1998039020,"Nevada Restaurant Services, Inc.",Dotty's #8,1133 N Boulder Hwy,Henderson,Nevada,89011,(702) 531-7173,06/03/1998,09/30/2026,Gaming,Gaming,Non-Restricted Gaming,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2017306242,"Village Pub Warm Springs, LLC",Village Pub,1640 W Warm Springs Rd,Henderson,Nevada,89014,,04/12/2018,09/30/2026,Gaming,Gaming,"Tavern with full service restaurant, bar and limited gaming (15 machines).",City of Henderson,Yes,No,No,No,1640 W Warm Springs Rd,,Henderson,NV,89014
2019309789,LIG AMPAC LLC,DISTILL,1231 American Pacific Dr,Henderson,Nevada,89074,,04/10/2019,09/30/2026,Gaming,Gaming,15 Gaming machines,City of Henderson,Yes,No,No,No,9115 W RUSSELL RD,210,LAS VEGAS,NV,89148
2011301268,Interblock USA L.C.,Interblock USA L.C.,6900 S Decatur Blvd,Las Vegas,Nevada,89118,,05/04/2011,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6900 S Decatur Blvd,100,Las Vegas,NV,89118
2010300823,"Coxman Gaming, LLC","Coxman Gaming, LLC",2200 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,03/23/2010,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,40 Augusta Canyon Way,,Las Vegas,NV,89141
2010302335,JACKPOT JOANIES E.H. LLC,JACKPOT JOANIES,2634 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,08/31/2010,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,6360 S Buffalo DR,,LAS VEGAS,NV,89113
2005306216,"Village Pub Horizon, Inc",Village Pub,10900 S Eastern Ave,Henderson,Nevada,89052,,11/28/2005,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,4178 Koval Ln,,Las Vegas,NV,89109
1800039990,William Hill Nevada I,William Hill Race & Sports Book,1500 Railroad Pass Casino Rd,Henderson,Nevada,89002,,07/01/2017,09/30/2026,Gaming,Gaming,William Hill is a licensed operator of race and sports books,City of Henderson,Yes,No,No,No,6325 S Rainbow Blvd,100,Las Vegas,NV,89118
1800040069,"Loritin, Inc.",Village Pub and Casino-Green Valley,4563 E Sunset Rd,Henderson,Nevada,89014,,04/01/2017,09/30/2026,Gaming,Gaming,Non-Restricted Gaming,City of Henderson,Yes,No,No,No,325 E Warm Springs Rd,101,Las Vegas,NV,89119
1999046704,R. Win Management Corporation,Winchell's Pub and Grill,10620 S Eastern Ave,Henderson,Nevada,89052,,11/24/1999,09/30/2026,Gaming,Gaming,15 Gaming machines,City of Henderson,Yes,No,No,No,6360 Buffalo Dr,100,Las Vegas,NV,89113
1800040042,"Nevada Restaurant Services, Inc.",Dotty's #5,2823 N Green Valley Pkwy,Henderson,Nevada,89014,(702) 531-7173,04/01/2017,09/30/2026,Gaming,Gaming,Non-Restricted Gaming,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2019310296,William Hill Nevada I,William Hill Race & Sports Book,12300 S Las Vegas Blvd,Henderson,Nevada,89044,,04/17/2019,09/30/2026,Gaming,Gaming,"Race book and sports pool in the premise of another non-restricted licensee, The M Resort Spa and Casino",City of Henderson,Yes,No,No,No,6325 S Rainbow Blvd,100,Las Vegas,NV,89118
2018309176,"NGP Klondike, LLC",Klondike Sunset Casino,444 W Sunset Rd,Henderson,Nevada,89011,,01/01/2019,09/30/2026,Gaming,Gaming,Operation of non-restricted gaming and sharing in revenue from sublease of sports pool and race book operated by William Hill.,City of Henderson,Yes,No,No,No,520 E Sunset Rd,,Henderson,NV,89011
2012310829,Red Wolf Resources LLC,M Convenience,4161 Saint Rose Pkwy,Henderson,Nevada,89044,,12/27/2012,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,2460 Professional Ct,120,Las Vegas,NV,89128
2010301165,DYLANGERS INC.,DYLAN'S GAMING LOUNGE,2740 N Green Valley Pkwy,Henderson,Nevada,89014,,04/29/2010,09/30/2026,Gaming,Gaming,RESTRICTED GAMING - 15 MACHINES,City of Henderson,Yes,No,No,No,3508 E Lake Mead,,NORTH LAS VEGAS,NV,89030
2012301304,"Nevada Restaurant Services, Inc.",Dotty's #76,754 S Boulder Hwy,Henderson,Nevada,89015,(702) 531-7173,05/15/2012,09/30/2026,Gaming,Gaming,"Casino with gaming, liquor, over-the-counter tobacco sales, and food sale",City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2004304947,"Last Hand Gaming, LLC",Lucky Joe's Saloon,6250 Mountain Vista St,Henderson,Nevada,89014,,11/02/2004,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,6250 Mountain Vista St,,Henderson,NV,89014
2013303030,"Nevada Restaurant Services, Inc.",Dotty's #93,30 E Horizon Ridge Pkwy,Henderson,Nevada,89002,(702) 531-7173,10/28/2013,09/30/2026,Gaming,Gaming,"Tavern with 15 gaming machines, liquor, restaurant, over-the-counter tobacco and misc. sales",City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2015302318,William Hill Nevada I,William Hill Race & Sports Book,120 Market St,Henderson,Nevada,89015,,08/27/2015,09/30/2026,Gaming,Gaming,Race book and sports pool on Ihe premises of another non-reslricled licensee,City of Henderson,Yes,No,No,No,6325 S Rainbow Blvd,100,Las Vegas,NV,89118
2015301635,"Nevada Restaurant Services, Inc.",La Villita #117,642 S Boulder Hwy,Henderson,Nevada,89015,(702) 531-7173,06/09/2015,09/30/2026,Gaming,Gaming,"Gaming, liquor, restaurant, over the counter tobacco",City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2016301137,"Nevada Restaurant Services, Inc.",Points Casino #131,920 S Boulder Hwy,Henderson,Nevada,89015,(702) 531-7173,04/28/2016,09/30/2026,Gaming,Gaming,Non-Restricted Gaming,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2017305481,"Nevada Restaurant Services, Inc.",Bourbon Street Sports Bar #153,721 Mall Ring Cir,Henderson,Nevada,89014,(702) 531-7173,01/10/2018,09/30/2026,Gaming,Gaming,"Tavern with restricted gaming, alcohol, dining arcade games, over the counter tobacco and misc. sales",City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2018308414,"Nevada Restaurant Services, Inc.",Bourbon Street Sports Bar #163,2990 Saint Rose Pkwy,Henderson,Nevada,89052,(702) 531-7173,12/10/2018,09/30/2026,Gaming,Gaming,Restricted Gaming (15 Machines),City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2004301459,"Nevada Restaurant Services, Inc.",Dotty's #19,560 Marks St,Henderson,Nevada,89014,(702) 531-7173,03/30/2004,09/30/2026,Gaming,Gaming,Tavern with restaurant and gaming,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2008303903,Campus Park Tavern LLC,Remedy's,530 Conestoga Way,Henderson,Nevada,89002,,10/27/2008,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,9115 Russell Rd,210,Las Vegas,NV,89148
2008303925,"RW GIN MILL, LLC",GIN MILL,2561 Windmill Pkwy,Henderson,Nevada,89074,,10/28/2008,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,6360 S Buffalo DR,100,Las Vegas,NV,89113
2007302143,Ten Saints Tavern LLC,Remedy's,3265 St Rose Pkwy,Henderson,Nevada,89052,,05/25/2007,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,9115 Russell Rd,210,Las Vegas,NV,89148
2018308295,Liberty Automotive LLC,Liberty Auto Plaza,780 E Horizon Dr,Henderson,Nevada,89015,,01/29/2019,09/30/2026,Gaming,Gaming,7 slot machines,City of Henderson,Yes,No,No,No,770 Horizon Dr,,Henderson,NV,89015
2014303310,Eclipse Route Operations LLC,ECL Gaming,6360 S Buffalo Dr,Las Vegas,Nevada,89113,,11/19/2014,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6360 S Buffalo Dr,,Las Vegas,NV,89113
2021315968,Apollo Coin Corp.,Nevada Gaming Corp,3399 S Durango Dr,Las Vegas,Nevada,89117,,01/25/2022,09/30/2026,Gaming,Gaming,Apollo Coin Corp. dba Nevada Gaming Corp. is a Slot Route Operator.,City of Henderson,Yes,No,No,No,3399 Durango Dr,105,Las Vegas,NV,89117
2020313445,Tommy Rocker's Inc.,Black Mountain Grill,11021 S Eastern Ave,Henderson,Nevada,89052,,02/25/2020,09/30/2026,Gaming,Gaming,15 SLOT MACHINES.,City of Henderson,Yes,No,No,No,4001 Decatur Blvd,37-240,Las Vegas,NV,89103
2017305204,Gibson Fuels LLC,Arco AM/PM #42996,65 N Gibson Rd,Henderson,Nevada,89074,(702) 982-6711,01/18/2018,09/30/2026,Gaming,Gaming,Restricted gaming,City of Henderson,Yes,No,No,No,4375 Craig Rd,,Las Vegas,NV,89115
2008300378,"Short Line Gaming, L.L.C.","Short Line Gaming, L.L.C.",179 N Gibson Rd,Henderson,Nevada,89014,,02/01/2008,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,179 N Gibson Rd,,Henderson,NV,89011
2002302122,"Aristocrat Technologies, Inc.","Aristocrat Technologies, Inc.",10220 Aristocrat Way,Las Vegas,Nevada,89135,,05/23/2002,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,10220 Aristocrat Way,,Las Vegas,NV,89135
2021316157,Familia Supper Club NV LLC,Chinitas,147 S WATER ST,HENDERSON,Nevada,89015,,10/04/2021,09/30/2026,Gaming,Gaming,URBAN LOUNGE WITH GAMING,City of Henderson,Yes,No,No,No,959 VERDITE AVE,,HENDERSON,NV,89011
2019310655,Jackpot Joanie's SA LLC,Jackpot Joanie's,1445 American Pacific Dr,Henderson,Nevada,89074,,11/12/2019,09/30/2026,Gaming,Gaming,15 Slot machines,City of Henderson,Yes,No,No,No,6360 S Buffalo  Dr,100,Las Vegas,NV,89113
2018306721,JFFC L.L.C.,Juan's Flaming Fajitas and Cantina,16 S Water St,Henderson,Nevada,89015,,10/29/2018,09/30/2026,Gaming,Gaming,15 Machines,City of Henderson,Yes,No,No,No,16 S Water St,,Henderson,NV,89015
2015300338,"Village Pub Gibson, LLC",Village Pub Gibson,193 N Gibson Rd,Henderson,Nevada,89014,,02/05/2015,09/30/2026,Gaming,Gaming,RESTRICTED GAMING - full service restaurant with bar and limited gaming,City of Henderson,Yes,No,No,No,325 E Warm Springs Rd,101,Las Vegas,NV,89119
2021316712,"Nevada Restaurant Services, Inc.",Red Dragon Sports Bar #210,2109 S Magic Way,Henderson,Nevada,89002,(702) 531-7173,09/01/2021,09/30/2026,Gaming,Gaming,"Asian themed tavern with restricted gaming, dining, alcohol, tobacco and over the counter misc. sales.",City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2018308724,"Nevada Restaurant Services, Inc.",Dotty's #177,2200 W Horizon Ridge Pkwy,Henderson,Nevada,89052,(702) 531-7173,10/18/2018,09/30/2026,Gaming,Gaming,Restricted gaming at Tavern,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2016300813,Fronabarger Properties LLC,Rustic Lounge,1817 N Boulder Hwy,Henderson,Nevada,89011,,03/31/2016,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,1041 Hollyhock Dr,,Henderson,NV,89011
2015302669,Evergreen Gaming Inc.,Dylan's Grill and Pub,4401 E Sunset Rd,Henderson,Nevada,89014,,10/05/2015,09/30/2026,Gaming,Gaming,15 Games,City of Henderson,Yes,No,No,No,4401 E Sunset Rd,6-8,Henderson,NV,89014
2015303462,Nexus Energy L.L.C.,Arco AM/PM #42917,15 E Horizon Ridge Pkwy,Henderson,Nevada,89002,,11/03/2015,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,4375 E Craig Rd,,Las Vegas,NV,89115
2008303856,"Nevada Restaurant Services, Inc.","Nevada Restaurant Services, Inc.",3645 Losee Rd,North Las Vegas,Nevada,89030,(702) 531-7173,10/23/2008,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,PO Box 93835,,Las Vegas,NV,89193
2004302835,"STEPHANIE PARTNERS PAD D, INC.",24/7 XPRESS,201 N Stephanie St,Henderson,Nevada,89074,,06/17/2004,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,4749 W POST  RD,,LAS VEGAS,NV,89118
2003303016,"Market Gaming, LLC","Market Gaming, LLC",55 S Valle Verde Dr,Henderson,Nevada,89012,,07/02/2003,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Smith's Food & Drug Center #366; 15 Machines,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2017304810,"Sartini Gaming, LLC","Sartini Gaming, LLC",5739 E Russell Rd,Henderson,Nevada,89011,,06/26/2017,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT AM/PM @ Russell & I95,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2021318189,"Market Gaming, LLC","Market Gaming, LLC",845 E Lake Mead Pkwy,Henderson,Nevada,89015,,01/26/2022,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Smith's Marketplace,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2021318260,"Sartini Gaming, LLC","Sartini Gaming, LLC",1453 N Boulder Hwy,Henderson,Nevada,89011,,05/09/2022,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT 7-Eleven Store #20145C;  4 machines,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2018307149,"Sartini Gaming, LLC","Sartini Gaming, LLC",10271 S Eastern Ave,Henderson,Nevada,89052,,05/09/2018,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Buffalo Wild Wings,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2018307152,"Sartini Gaming, LLC","Sartini Gaming, LLC",23 S Water St,Henderson,Nevada,89015,,06/07/2018,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Goldmine Tavern,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2020313185,"Sartini Gaming, LLC","Sartini Gaming, LLC",1015 W Warm Springs Rd,Henderson,Nevada,89014,,03/04/2020,09/30/2026,Gaming,Gaming,"Sartini Gaming, LLC is a slot route operator and is a subsidiary of Golden Route Operations, LLC.  We are requesting a gaming license for this location to be the slot route operator. Dbat 7-Eleven Store #38408A with 5 gaming machines.",City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2002302026,Golden Route Operations LLC,Golden Route Operations,6595 S Jones Blvd,Las Vegas,Nevada,89118,,05/15/2002,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2007302611,"Sierra Gold Stephanie 5, LLC",Sierra Gold,1341 W Warm Springs Rd,Henderson,Nevada,89014,,06/28/2007,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2017305169,"Sartini Gaming, LLC","Sartini Gaming, LLC",690 S Green Valley Pkwy,Henderson,Nevada,89052,,01/30/2018,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT PT's Gold,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2013303660,"Golden - PT's Pub Racetrack 37, LLC",PT's Pub,1331 S Boulder Hwy,Henderson,Nevada,89015,,12/30/2013,09/30/2026,Gaming,Gaming,Restricted Gaming - 15 Slots,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2018308837,"Truckee South, LLC",Club Fortune Casino,725 S Racetrack Rd,Henderson,Nevada,89015,,01/01/2019,09/30/2026,Gaming,Gaming,Casino with restaurant and bars,City of Henderson,Yes,No,No,No,PO Box 160,,Verdi,NV,89439
2007304255,"Golden - PT's Pub Anthem 38, LLC",PT's Gold,2890 Bicentennial Pkwy,Henderson,Nevada,89044,,10/18/2007,09/30/2026,Gaming,Gaming,Restricted Gaming,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2003302266,"Seven Hills Bar and Grill, Inc.",Kopper Keg St. Rose,3051 Saint Rose Pkwy,Henderson,Nevada,89052,,05/14/2003,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,3051 St Rose Pkwy,,Henderson,NV,89052
2003300958,"Market Gaming, LLC","Market Gaming, LLC",1000 N Green Valley Pkwy,Henderson,Nevada,89074,,02/21/2003,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Smith's Food & Drug #348,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2003300956,"Market Gaming, LLC","Market Gaming, LLC",4600 E Sunset Rd,Henderson,Nevada,89014,,02/21/2003,09/30/2026,Gaming,Gaming,"Slot Route Operator DBAT Smith's Food & Drug Centers, Inc.",City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2003300957,"Market Gaming, LLC","Market Gaming, LLC",10616 S Eastern Ave,Henderson,Nevada,89052,,02/21/2003,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Smith's Food & Drug #346,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2003302978,SMBT LLC,SUNSET MARKET BAIT & TACKLE,1000 E Lake Mead Pkwy,Henderson,Nevada,89015,,07/01/2003,09/30/2026,Gaming,Gaming,RESTRICTED GAMING 7 MACHINES,City of Henderson,Yes,No,No,No,1000 E LAKE MEAD PKWY,,HENDERSON,NV,89015
2015303677,"Sahara Restaurants, LLC",Sammy's Woodfired Pizza & Grill,1501 N Green Valley Pkwy,Henderson,Nevada,89074,,11/25/2015,09/30/2026,Gaming,Gaming,RESTRICTED GAMING,City of Henderson,Yes,No,No,No,875 Prospect St,203,La Jolla,CA,92037
2020314105,"Sartini Gaming, LLC","Sartini Gaming, LLC",10 Via Brianza,Henderson,Nevada,89011,,08/19/2020,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT The Speakeasy; 15 Slot Machines,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2020314542,"Sartini Gaming, LLC","Sartini Gaming, LLC",10430 S Eastern Ave,Henderson,Nevada,89052,,04/01/2021,09/30/2026,Gaming,Gaming,"Sartini Gaming, LLC is a slot route operator and is a subsidiary of Golden Route Operations, LLC.  Golden Route Operations, LLC is the contracted tenant for the location and is requesting a gaming license for this location to be the slot route operator for Wahoo's Fish Taco.  The former tenant was Zoey's Cantina",City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2019311038,"Sartini Gaming, LLC","Sartini Gaming, LLC",151 N Gibson Rd,Henderson,Nevada,89014,,01/07/2020,09/30/2026,Gaming,Gaming,Slot Route Operator doing business at 7-Eleven Store #33994,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2016301017,"Sartini Gaming, LLC","Sartini Gaming, LLC",1540 W Sunset Rd,Henderson,Nevada,89014,,04/19/2016,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2005303598,"Golden-PT's Pub Horizon 33, LLC",PT's Gold,61 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,08/10/2005,09/30/2026,Gaming,Gaming,Restricted Gaming - Tavern with 15 Slots,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2003300959,"Market Gaming, LLC","Market Gaming, LLC",830 S Boulder Hwy,Henderson,Nevada,89015,,02/21/2003,09/30/2026,Gaming,Gaming,"Slot Route Operator DBAT Smith's Food & Drug Centers, Inc.",City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
1800039802,"Sartini Gaming, LLC","Sartini Gaming, LLC",6595 S Jones Blvd,Las Vegas,Nevada,89118,,04/01/2017,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
1800038551,"Cardivan, LLC","Cardivan, LLC",6595 S Jones Blvd,Las Vegas,Nevada,89118,,04/01/2017,09/30/2026,Gaming,Gaming,Slot Route Operator,City of Henderson,Yes,No,No,No,6595 Jones Blvd,,Las Vegas,NV,89118
2006301935,"Golden - PT's Pub St. Rose 35, LLC",PT's Gold,10075 S Eastern Ave,Henderson,Nevada,89052,,05/02/2006,09/30/2026,Gaming,Gaming,Restricted Gaming with 15 machines.,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2018307146,"Sartini Gaming, LLC","Sartini Gaming, LLC",617 Mall Ring Cir,Henderson,Nevada,89014,,05/09/2018,09/30/2026,Gaming,Gaming,Slot Route Operator DBAT Buffalo Wild Wings,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2018307148,"Sartini Gaming, LLC","Sartini Gaming, LLC",65 E Horizon Ridge Pkwy,Henderson,Nevada,89002,,05/09/2018,09/30/2026,Gaming,Gaming,Slot route operator DBAT Buffalo Wild Wings,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
